,x,y
0,-1.2286801861660506,-2.525562988976784
1,1.8674817738673746,2.902258149679739
2,1.336401996054415,-2.474974766860326
3,-1.4716883884419247,2.1743544236870473
4,-1.709266346330714,2.9018912441405496
5,-1.8569493716341228,3.4236255487698237
6,1.5244830377250638,2.325706013084345
7,-1.4729509819221975,2.172675173840057
8,1.4684099211093808,-2.287880398651037
9,-1.780353337051672,3.1745473070666335
10,2.9627908025289766,2.2077553915713475
11,1.1155905491798088,1.2581510347439602
12,0.5061051878845526,-1.0332299257402946
13,3.1383529181125747,-6.659484500461642
14,-2.747941290070899,2.4434767168944225
15,0.09910939729644119,-0.8484788874259691
16,0.1390455980018609,-2.2074662223938923
17,0.49048187958457157,-0.589460944557144
18,1.2820202709907347,-1.363064942147396
19,0.4541203800617124,-1.7850776873813752
20,-0.06272040928546843,-2.8148829513641824
21,-2.213477401799132,4.436546240943119
22,1.690667696530707,2.886054045932435
23,-1.730148976448056,2.9831597246580137
24,0.6395992339387301,-6.135287481101811
25,1.803591354681594,-5.665018818840683
26,2.359184226478854,-0.6284900072237459
27,-1.6785987533192461,2.8001042481213374
28,-1.4689560079345956,2.173526118287357
29,1.678977907518865,2.8233586189139546
30,-2.544503694297796,4.745817645022323
31,-3.169414655029887,-0.7311999188338272
32,0.49772903269744273,-3.763509031124087
33,-2.4653222887085806,3.003401216701207
34,-1.266535058106944,-1.4495746773747356
35,-2.467454598285093,6.104737723170265
36,-2.226395275827243,4.950260601252556
37,-1.5788520775698907,2.5132314260301265
38,-0.5008145792483345,0.23585203519962733
39,1.0811407463092029,-3.3167620561230686
40,0.5012184541125274,-4.8748223271941455
41,-2.1462731270080853,4.6332904995668285
42,-1.5162579739169093,2.2772174197887143
43,2.614032706751917,-6.300036164312464
44,-1.1878906206632829,1.415969205619454
45,-2.3203204384368683,0.45398054103121804
46,1.0445806449431623,-5.125167111631425
47,0.43341839905451046,-0.009179574243653486
48,-1.4708928093740894,2.173559576826511
49,-1.958321417907476,3.8040035400659638
50,0.45235164259869204,-1.7840606183920076
51,-1.4629133791688016,2.7402215245428967
52,-1.6423949853886235,2.408674995670082
53,0.11142148829807286,0.02250295180403472
54,2.2158313929630102,-2.727732407996477
55,-2.8747497084483364,-3.2061287729522605
56,-0.43618757647071743,0.20711718849325933
57,-1.8033497866207262,1.2827150249794523
58,-2.1494146838666954,0.8986912009070611
59,-2.823018704634121,-2.965623843733872
60,0.49812239026927074,-0.6115072879035468
61,1.207853957993049,1.4739201754647098
62,2.0817065803245476,4.3394786072577896
63,2.299849585678532,1.7584822472630395
64,0.5027193850487995,-1.768751991699228
65,1.8585542197634044,-5.099556884312972
66,-0.19809879607410588,0.032724359256963695
67,-0.0987895186681283,-2.0458689647731387
68,-1.0965578216897878,-1.85645909131965
69,0.5506291134343158,-1.6225195316367236
70,-0.4990130189130686,-1.632423325375353
71,0.5025427223411756,-4.0400208467409895
72,0.4962411890141879,-6.432122662048154
73,2.3724998664881842,5.533868278380032
74,0.8245790295554702,-3.5940476369120873
75,-1.421424002006839,2.040312853964357
76,0.4552116986447918,-1.7799023377160692
77,-0.6923426287848393,0.4824672505303296
78,0.4509110692538644,-1.7824488381545371
79,-1.8912087257243744,3.563888665799077
80,0.4528684996447896,-1.7834224044586289
81,0.8774709747989701,-1.108437315306256
82,-2.0590233944846066,4.235067594740556
83,-1.8518566676035186,3.429720476091899
84,-2.178640207087787,4.751704440490137
85,0.6432191088262429,-6.743275106071144
86,0.5054558209890435,-0.6041643047950851
87,-0.44404569030802327,0.19134779823121945
88,1.7418710777487985,-2.9302042225764025
89,-1.6945727905303685,2.884014712752738
90,2.913616965731126,0.4762414105886275
91,-2.6574274393450397,-0.962695062272672
92,0.4897647763096887,-5.219282097288674
93,0.5046441781759528,-4.959965740711316
94,-1.8681363956145667,-3.082581246819475
95,-0.8361472752207315,-1.5923172170009292
96,-2.2220689655177552,-1.7051803239882795
97,-2.119823177834313,4.58614377540635
98,1.019398853681576,-5.7785149596222585
99,1.61249475345251,2.580179998871417
